1,2026,235,1210,0,1048.717,211.7679,-79.55558,57.92991,34.43665,-5210.137,2350.044,0,0,31.61868,31.72528,58.58993,58.18196,0,33.81981,47.92257,503.9527
1,2026,235,1211,0,1040.435,209.8402,-80.35339,60.0967,34.71508,-5053.487,2328.838,0,0,31.86222,31.90574,58.23967,57.83805,0,33.92216,48.08569,503.977
1,2026,235,1212,0,1032.159,207.8545,-81.78509,56.52101,34.93539,-5117.764,2313.788,0,0,32.25947,32.24634,57.01393,56.7747,0,34.02975,47.4243,503.997
1,2026,235,1213,0,1035.718,208.2743,-84.77861,51.22819,35.04042,-5175.083,2326.307,0,0,32.45565,32.48833,55.32189,54.98884,0,34.17231,47.07954,504.0172
1,2026,235,1214,0,1044.875,210.1371,-84.70084,54.85226,35.14222,-5170.103,2352.282,0,0,32.27542,32.28919,54.9269,54.77372,0,34.33804,47.72013,504.0171
1,2026,235,1215,0,1058.245,213.6794,-81.40338,58.01688,35.33423,-5089.147,2379.244,0,0,31.99138,31.9962,55.98693,55.67104,0,34.47095,48.69821,504.0107
1,2026,235,1216,0,1081.769,219.4592,-79.40498,56.53559,35.48994,-3160.657,2435.717,0,0,32.18226,32.18186,56.16654,55.9164,0,34.61589,48.0675,503.9827
1,2026,235,1217,0,1105.037,222.9128,-81.16321,49.20833,35.55524,-5199.427,2484.104,0,0,32.4693,32.46019,54.66497,54.56315,0,34.47099,46.79569,503.9726
1,2026,235,1218,0,1104.514,220.9973,-80.42046,51.54401,35.56421,-5258.325,2480.919,0,0,32.18338,32.15454,55.61297,55.37973,0,34.24596,47.21495,503.9136
1,2026,235,1219,0,1106.193,221.0866,-80.05594,55.45594,35.61188,-5242.51,2485.764,0,0,32.04719,32.07508,55.75502,55.55643,0,34.11629,48.12328,503.8991
1,2026,235,1220,0,1105.001,222.1776,-79.34117,57.89225,35.77046,-5104.78,2479.513,0,0,32.03171,32.00765,55.8287,55.56334,0,34.17808,49.22713,503.8584
1,2026,235,1221,0,1108.91,223.0122,-79.29076,51.4398,35.78001,-5205.037,2484.203,0,0,32.07586,32.07802,55.54977,55.40144,0,34.28836,47.6234,503.8329
1,2026,235,1222,0,1104.511,220.6101,-79.21799,53.12374,35.74598,-5169.078,2478.104,0,0,31.97662,31.95043,56.25124,55.96224,0,34.10448,47.6628,503.8268
1,2026,235,1223,0,1097.919,219.1372,-80.56015,51.99636,35.77978,-5134.546,2463.483,0,0,32.16419,32.17854,56.44091,56.18305,0,34.0685,47.56713,503.7733
1,2026,235,1224,0,978.7278,192.7872,-82.38129,44.82808,35.65406,-5591.631,2119.907,0,0,32.40744,32.37681,55.132,54.97337,0,34.1681,45.4888,503.7269
1,2026,235,1225,0,1093.602,216.6799,-80.08517,52.33818,35.54879,-5377.668,2459.267,0,0,32.21323,32.22447,55.90948,55.70671,0,34.21197,47.68063,503.6946
1,2026,235,1226,0,1086.438,215.7142,-82.21514,54.90599,35.54394,-5458.492,2440.132,0,0,32.18556,32.2136,55.00705,54.64278,0,34.28453,48.26422,503.6531
1,2026,235,1227,0,1067.801,211.7844,-84.55018,54.86519,35.5545,-5444.13,2395.847,0,0,32.12606,32.20816,54.7972,54.38194,0,34.31045,48.32185,503.6301
1,2026,235,1228,0,1053.748,209.7139,-84.98221,54.07166,35.61661,-5535.841,2371.2,0,0,32.19127,32.23475,54.89476,54.52238,0,34.31178,47.42432,503.638
1,2026,235,1229,0,1052.724,208.8242,-84.59188,49.67585,35.60847,-5443.865,2371.068,0,0,32.27657,32.25483,54.02252,53.83412,0,34.19636,46.59743,503.627
1,2026,235,1230,0,1059.912,211.1338,-82.24378,57.99925,35.70255,-5434.952,2371.337,0,0,32.23913,32.21744,54.78638,54.65242,0,34.20918,48.51884,503.6195
1,2026,235,1231,0,1064.605,212.7081,-84.45399,55.90106,35.82388,-5349.339,2391.815,0,0,32.47807,32.46626,54.08907,53.94835,0,34.29078,48.63387,503.5898
1,2026,235,1232,0,1074.078,215.3098,-83.13245,57.08192,35.96899,-5228.386,2413.448,0,0,32.51844,32.52942,54.15438,53.9973,0,34.38289,49.13001,503.6094
1,2026,235,1233,0,1072.055,214.1265,-86.10764,53.96807,36.05907,-5296.383,2414.233,0,0,32.61165,32.59249,53.37902,53.20821,0,34.40374,48.57813,503.5756
1,2026,235,1234,0,1073.619,214.8433,-85.43347,53.75908,36.18545,-5168.927,2426.933,0,0,32.30777,32.31954,54.512,54.27778,0,34.4209,48.47115,503.5828
1,2026,235,1235,0,1061.174,210.5905,-85.88522,50.37213,36.21818,-5338.336,2392.497,0,0,32.1692,32.23202,55.60125,55.31469,0,34.46784,48.16016,503.5955
1,2026,235,1236,0,1034.559,203.3584,-85.5316,54.39585,36.20345,-5457.569,2328.584,0,0,31.98424,32.03071,56.33482,56.05396,0,34.5265,48.57577,503.5598
1,2026,235,1237,0,1017.001,199.7097,-86.25685,51.1706,36.20691,-5461.479,2300.436,0,0,32.12619,32.18925,56.24577,55.9189,0,34.62174,48.50801,503.5593
1,2026,235,1238,0,1018.477,199.4462,-86.6641,53.70492,36.20023,-5443.549,2300.454,0,0,32.22084,32.31466,55.63234,55.24154,0,34.75124,48.49026,503.5076
1,2026,235,1239,0,1020.354,201.0716,-87.72021,54.25595,36.25676,-5279.92,2304.961,0,0,32.15198,32.19163,56.29993,55.89713,0,34.74481,48.5735,503.49
1,2026,235,1240,0,1028.874,203.2669,-88.35149,53.97761,36.34815,-5047.108,2321.831,0,0,32.3084,32.34405,55.46583,55.18814,0,34.7039,48.26325,503.5
1,2026,235,1241,0,1033.008,204.8559,-88.90996,52.8647,36.48825,-5142.655,2330.926,0,0,32.37703,32.43505,55.20807,54.86427,0,34.74918,48.87128,503.483
1,2026,235,1242,0,1024.265,202.7534,-89.03345,51.36258,36.48859,-5242.919,2315.601,0,0,32.39972,32.4301,54.93192,54.57291,0,34.88077,48.46938,503.5118
1,2026,235,1243,0,1019.429,201.0613,-88.35504,52.89848,36.54507,-5197.499,2305.468,0,0,32.19576,32.25682,55.68962,55.41254,0,35.0006,48.77428,503.4413
1,2026,235,1244,0,1028.038,202.5886,-85.48816,49.7381,36.62157,-5260.014,2248.971,0,0,32.11151,32.18348,56.42749,55.98916,0,34.99226,47.98921,503.4201
1,2026,235,1245,0,1057.621,208.4502,-84.76231,49.1125,36.62866,-5182.03,2391.916,0,0,32.23914,32.27792,55.98843,55.63479,0,34.98011,47.47336,503.4275
1,2026,235,1246,0,1061.323,207.0745,-81.07037,51.0144,36.61155,-5277.857,2343.426,0,0,32.27007,32.27332,55.82277,55.56826,0,34.75191,47.94463,503.4201
1,2026,235,1247,0,1083.276,212.7401,-79.57072,52.46017,36.58026,-5366.643,2400.041,0,0,32.30642,32.3063,55.23136,55.04551,0,34.63962,48.49612,503.3528
1,2026,235,1248,0,643.7006,119.5837,-80.935,36.23555,36.3839,-6399.867,1274.445,0,0,32.35731,32.36406,54.61279,54.39357,0,34.49116,44.3093,503.3676
1,2026,235,1249,0,289.3065,42.6926,-82.08187,16.16318,35.93556,-7201.676,674.8012,0,0,31.988,32.003,55.71165,55.4727,0,34.17588,39.12728,503.39
1,2026,235,1250,0,616.3096,110.6669,-80.2308,21.44802,35.58025,-6379.511,1660.183,0,0,31.67417,31.67285,56.38056,56.18801,0,33.92646,40.89098,503.3497
1,2026,235,1251,0,417.7724,72.18169,-78.50101,25.32909,35.4465,-6908.554,1005.87,0,0,31.51718,31.54045,58.12399,57.87735,0,33.86495,40.4502,503.3328
1,2026,235,1252,0,913.2928,175.9818,-77.59737,35.4785,35.29855,-5778.763,2267.637,0,0,31.69355,31.72543,57.42962,57.14975,0,33.72141,43.5407,503.3084
1,2026,235,1253,0,1048.064,208.7262,-79.05437,49.94543,35.4304,-5594.168,2351.815,0,0,31.81121,31.86161,56.76564,56.49764,0,33.70266,46.8176,503.2668
1,2026,235,1254,0,1037.047,206.2684,-79.69141,53.3222,35.57031,-5525.295,2333.925,0,0,31.87864,31.85533,56.33058,56.02504,0,33.69235,47.72214,503.2813
1,2026,235,1255,0,1044.167,207.4206,-79.82443,55.39791,35.68985,-5427.744,2347.202,0,0,32.07682,32.11235,55.32329,55.0823,0,33.79478,48.6067,503.3322
1,2026,235,1256,0,1042.012,207.1739,-83.94237,52.70411,35.77192,-5515.533,2340.903,0,0,32.66267,32.68768,52.84336,52.54872,0,34.03149,47.91749,503.4025
1,2026,235,1257,0,1045.311,207.2821,-83.23041,55.97613,35.83529,-5497.423,2358.531,0,0,32.59177,32.64787,53.21606,52.85228,0,34.22606,48.64146,503.4696
1,2026,235,1258,0,992.2136,196.8461,-83.9957,54.43468,35.94312,-5564.099,2240.122,0,0,32.511,32.56293,54.04245,53.67582,0,34.39961,48.37231,503.4885
1,2026,235,1259,0,1038.722,205.2481,-84.04781,49.70778,35.96101,-5576.84,2363.184,0,0,32.47726,32.5451,53.21682,52.79828,0,34.58433,47.4326,503.4629
1,2026,235,1300,0,773.4079,147.897,-84.47678,45.47165,35.97226,-6051.651,1727.307,0,0,32.09553,32.13599,54.69535,54.30445,0,34.73792,46.17837,503.4479
1,2026,235,1301,0,1055.35,208.2911,-80.10757,52.72396,35.99626,-5495.58,2408.538,0,0,32.01816,32.0471,55.12427,54.83606,0,34.85967,48.341,503.422
1,2026,235,1302,0,1049.849,208.9941,-80.4477,53.87749,36.11978,-5445.544,2366.884,0,0,32.01235,32.02784,55.16554,54.87139,0,34.90225,48.94007,503.4252
